Show,Company Name,Stand Number,Stand Type,Show Category,Country,Website,LinkedIn,Twitter / X,Facebook,Products & Services,OLDCategories,Categories,Products & Services Target,Company Description,Profile URL,Logo URL,Size,Mannual Ranking Bump
Accountex,IRIS,1184,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.iris.co.uk/accountancy/,https://www.linkedin.com/company/irisaccountancy/,https://x.com/IRISSoftwareGrp,https://www.facebook.com/IRISSoftwareGroup,"Accounting Software, AI & Automation, Cyber Security, MTD, Payroll","Bookkeeping, AI & Automation, Tax & MTD, Payroll, Cyber Security","AI & Automation, Cyber Security, Bookkeeping, Tax & MTD, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","As the 'Official Supporter of Accountants and Bookkeepers', IRIS provides comprehensive, integrated accountancy software solutions in the UK for firms of all sizes, supporting over 24,000 practices. It offers cloud-based platforms and desktop solutions or accounts production, tax compliance, practice management, and document handling, aimed at increasing productivity and automating workflows.",https://divcommanual.com/acx-fds/exhibitor-listing/iris/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/IRISLogo_RGB_on_white_resized.png,2600,FALSE
Accountex,JLN US Global Limited BEYOND BORDERS,1402,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.jlnusglobal.com/,https://www.linkedin.com/company/109836023/admin/page-posts/published/,,,"Audit, Outsourcing / Offshoring, Payroll","Payroll, Outsourcing","Outsourcing, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Founded on a professional legacy dating back to 1966, JLN US Global builds on decades of advisory excellence and strong ethical foundations. Led by a Chartered Accountant with over 20 years' international experience, the firm combines traditional values with modern, cross-border capabilities, delivering accounting, advisory, and strategic growth solutions to SMEs and global clients.",https://divcommanual.com/acx-fds/exhibitor-listing/jln-us-global-limited-beyond-borders/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/JLN-US-Global-logo-1.png,0,FALSE
Accountex,Just Audit & Assurance,1511,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.justaudits.co.uk,,,,"Audit, Charity / Not for Profit",Practice Management,Practice Management,Practice Management,"We provide audit and assurance services to all sizes of businesses but our focus is on charities, privately owned businesses large enough to require an audit and subsidiaries of International Groups. We do include grant audits and solicitors accounts rules audits. We do not audit quoted companies, financial service businesses or travel business (ATOL/ABTA))",https://divcommanual.com/acx-fds/exhibitor-listing/just-audit-assurance/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/JAA-actx1.jpg,0,FALSE
Accountex,Kaleidoscope,1561,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.kaleidoscope.com,https://www.linkedin.com/company/kaleidoscope-com,,,"Analytics & Reporting, Cash Flow Forecasting","Bookkeeping, Data & Analytics","Data & Analytics, Bookkeeping","Accountants in Practice, Accountants in Industry/Business, Other","Kaleidoscope is the modelling platform built for change, from the founder of Anaplan. Plan with living models that evolve with your business - so decisions stay accurate and reflect reality. No errors, rewiring, or slowdown. Just confidence. A connected foundation where changes flow effortlessly across models, reports, versions, and scenarios. Less maintenance, more strategy.",https://divcommanual.com/acx-fds/exhibitor-listing/kaleidoscope/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Untitled-design.png,5,FALSE
Accountex,Kaplan,260,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://kaplan.co.uk/,https://uk.linkedin.com/company/kaplan_uk,,https://www.facebook.com/KaplanFinancialUK/?locale=en_GB,"Education & Qualifications, Recruitment & Training",HR & People,HR & Leadership,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Our role is to deliver learning that transforms individuals, companies and cultures. Whether you are exploring for yourself or your organisation, Kaplan can support your journey to success. For over 80 years we've been training students to be the very best they can be. We teach over 10,000 apprentices, guiding them through Accountancy, Tax, Banking, Financial Services, Data, and Technology.",https://divcommanual.com/acx-fds/exhibitor-listing/kaplan/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Kaplan_Logo_purple_rgb-1.png,730,FALSE
Accountex,Karbon,930,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://karbonhq.com/,https://linkedin.com/company/karbonhq,,,"Accounting Software, AI & Automation, CRM, Document Management, IT Solutions","Practice Management, Tax & MTD,  AI & Automation, Document Management, CRM & Comms","Document Management, AI & Automation, Bookkeeping, Marketing & Growth","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Practice Management for Leading Accounting Firms. Boost productivity, strengthen client relationships, and drive profit with the #1-ranked accounting practice management software.",https://divcommanual.com/acx-fds/exhibitor-listing/karbon/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Karbon_Logo_Black_450.png,390,FALSE
Accountex,KHI Partners UK Limited,474,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.khipartners.com,,,,"Accounts Payable / Accounts Receivable, Audit, Corporate Finance / Mergers & Acquisitions, MTD, Payroll","Bookkeeping, Tax & MTD, Payroll, Banking & Payments","Banking & Payments, Bookkeeping, Tax & MTD, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","KHI Partners - UK is part of KHI Partners Australia, a fast growing multi-disciplinary and international company, aimed at mainly owner managed businesses (of all sizes) helping them to stay on top of their finances, achieve compliance with ease, grow to their full potential and optimise their tax position. At KHI Partners - We have been established over 20 years.",https://divcommanual.com/acx-fds/exhibitor-listing/khi-partners-uk-limited/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/logo-300.png,0,FALSE
Accountex,Landlord Studio - Free MTD Software for Landlords,1724,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.landlordstudio.com/uk,https://www.linkedin.com/company/landlordstudio/,https://x.com/landlordstudio,https://www.facebook.com/LandlordStudio/,"Accounting Software, AI & Automation, Analytics & Reporting, Expense Management, MTD","Bookkeeping, AI & Automation, Tax & MTD, Data & Analytics, Expenses","Data & Analytics, AI & Automation, Bookkeeping, Tax & MTD, Other","Accountants in Practice, Bookkeepers","Landlord Studio is a cloud-based property management and accounting platform built for landlords. Founded in 2014 and trusted by thousands of landlords worldwide, it helps track rental income and expenses by property, automate bookkeeping, manage tenants, and stay compliant with Making Tax Digital - with powerful reporting and accountant-friendly tools that keep landlords organised and MTD ready.",https://divcommanual.com/acx-fds/exhibitor-listing/landlord-studio-free-mtd-software-for-landlords/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Untitled-design.png,16,FALSE
Accountex,LBK Insolvency Solutions Limited,574,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.lbkis.co.uk,https://www.linkedin.com/company/lbkinsolvencysolutions,,https://www.facebook.com/lbkinsolvencysolutions,"Insolvency, Restructuring & Business Recovery",Banking & Payments,Banking & Payments,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","LBK Insolvency Solutions Limited (""LBK"") is a licensed insolvency practice operating throughout the UK. Our management team is experienced in assisting businesses in financial distress and administering the various processes set out within the Insolvency Legislation.",https://divcommanual.com/acx-fds/exhibitor-listing/lbk-insolvency-solutions-limited/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/MediumSquareLogo.jpg,7,FALSE
Accountex,Lightyear,950,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.lightyear.cloud/,https://www.linkedin.com/company/lightyearcloud,https://x.com/lightyearcloud,https://www.facebook.com/lightyearCloud,"Accounts Payable / Accounts Receivable, AI & Automation, Data Entry / OCR (Optical Character Recognition), Expense Management","Bookkeeping, AI & Automation, Doc Automation, Expenses","AI & Automation, Data & Analytics, Bookkeeping, Other","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Lightyear is an award-winning AP automation platform built for growing businesses. Our intelligent approval workflows for Purchase Orders, Bills, and Expenses cut processing time by 80%, reduce costs, eliminate human error, and give finance teams the speed and control they need to scale.",https://divcommanual.com/acx-fds/exhibitor-listing/lightyear/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Lightyear-Logo-Accountex-Exhibitor-Profile.png,54,FALSE
Accountex,LimeBooks,1181,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://lime-books.co.uk/,,,,"Accounting Software, Data Entry / OCR (Optical Character Recognition), IT Solutions, MTD, VAT","Bookkeeping, Tax & MTD, Doc Automation","Data & Analytics, Bookkeeping, Tax & MTD",Accountants in Practice,Online Accounting Software Monthly packages from just GBP2.99 plus VAT The quickest and easiest way to: 1. Prepare and submit MTD ITSA quarterly updates directly to HMRC 2. Prepare and submit VAT Returns directly to HMRC 3. Prepare annual accounts,https://divcommanual.com/acx-fds/exhibitor-listing/limebooks/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Limebooks-Logo-Crop-450-square.png,0,FALSE
Accountex,Lockton,264,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://global.lockton.com/gb/en,https://www.linkedin.com/company/lockton-companies/,,,Insurance,Banking & Payments,Banking & Payments,,"What makes Lockton stand apart is also what makes us better: independence. Lockton's private ownership empowers its 13,100+ Associates doing business in more than 155+ countries to focus solely on clients' risk and insurance needs. With expertise that reaches around the globe, Lockton delivers the deep understanding needed to accomplish remarkable results.",https://divcommanual.com/acx-fds/exhibitor-listing/lockton/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/Logo-Accountex.png,14000,FALSE
Accountex,London School of Business & Finance,355,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.lsbf.org.uk/,https://www.linkedin.com/school/337828/admin/page-posts/published/,https://x.com/lsbfeducation,https://www.facebook.com/lsbfeducation,Education & Qualifications,HR & People,HR & Leadership,"Accountants in Practice, Accountants in Industry/Business, Other","London School of Business and Finance (LSBF), a part of the Global University Systems (GUS) network, excels in business, finance, and professional education through our three specialised schools: Business School for degrees, Executive Education for leadership upskilling, and Professional Qualifications (PQ)-proudly delivering ACCA- aligned programmes as an ACCA Approved Learning Partner.",https://divcommanual.com/acx-fds/exhibitor-listing/london-school-of-business-finance/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/logo-black-450x450-1.png,1000,FALSE
Accountex,Maple Hill Outsourcing Services,1302,Standard Show Guide Entry,Accountex London,United Kingdom (UK),https://www.maplehillservices.com,,,,"Consulting & Business Services, Outsourcing / Offshoring, Recruitment & Training, Tax, VAT","Tax & MTD, HR & People, Outsourcing","HR & Leadership, Outsourcing, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","We are a team of experienced and professional accountants who specialize in providing high-quality outsourcing services to businesses of all sizes and industries. By outsourcing accounting tasks, businesses can access the latest technology and software used by accounting professionals to improve financial reporting and analysis. This can provide businesses with more accurate information.",https://divcommanual.com/acx-fds/exhibitor-listing/maple-hill-outsourcing-services/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Untitled-Design-1.jpg,23,FALSE
